scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_8340_T-359,10030,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 194.69 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 36.49 GiB memory in use. Process 868545 has 950.00 MiB memory in use. Of the allocated memory 34.38 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_93620_T-3639,10217,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 194.69 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 36.49 GiB memory in use. Process 868545 has 950.00 MiB memory in use. Of the allocated memory 34.38 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_121860_T-1879,10102,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nr of scenarios,6,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,6,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_15160_T-179,10016,R_IN4,bingo,"{'~n', '~j'}",9,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.47955322265625e-05,0.10952138900756836,0.029052257537841797,0.1547849178314209
DEU_AachenBendplatz-1_152620_T-2639,10164,R_IN4,bingo,"{'~n', '~j', '~h', '~g'}",12,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0503997802734375e-05,0.15237069129943848,0.026463747024536133,0.1941359043121338
DEU_AachenBendplatz-1_8740_T-759,10051,R_IN4,bingo,"{'~n', '~d', '~f', '~j'}",12,8,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.002716064453125e-05,0.1630403995513916,0.030734539031982422,0.2091515064239502
DEU_AachenBendplatz-1_8340_T-359,10030,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_93620_T-3639,10217,R_IN4,bingo,"{'~n', '~j'}",13,11,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0742416381835938e-05,0.17075419425964355,0.023048877716064453,0.20506882667541504
DEU_AachenBendplatz-1_121860_T-1879,10102,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nr of scenarios,4,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,4,1.0
