scenario_id,scenario_path,ego_id,rule,repairer_type,planner,sat_solver_mode,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_281480_T-1499,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_281480_T-1499.xml,10138,R_IN3_hand_draft,smt,2,dpll,True,2,7,4,inf,0,0.0,4.76837158203125e-05,0.0,0.0,0.0,0.0,0.0,0.37630200386047363,20.16848087310791,
DEU_AachenFrankenburg-1_291080_T-1099,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_291080_T-1099.xml,10131,R_IN3_hand_draft,vp,2,domain_dpll,True,1,4,0,inf,13,1.3828277587890625e-05,6.175041198730469e-05,0.0031926631927490234,0.00041794776916503906,0.00039076805114746094,0.001985311508178711,0.00032258033752441406,0.006384849548339844,1.5641560554504395,
DEU_AachenFrankenburg-1_291080_T-1099,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_291080_T-1099.xml,10131,R_IN3_hand_draft,smt,2,dpll,True,2,4,1,inf,0,0.0,4.124641418457031e-05,0.0,0.0,0.0,0.0,0.0,0.3776421546936035,20.216161012649536,
DEU_AachenFrankenburg-1_291980_T-1999,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_291980_T-1999.xml,10203,R_IN3_hand_draft,vp,2,domain_dpll,True,1,6,0,inf,13,1.430511474609375e-05,6.413459777832031e-05,0.002885580062866211,0.00038504600524902344,0.00035953521728515625,0.0029418468475341797,0.0003600120544433594,0.007010459899902344,1.5316274166107178,
DEU_AachenFrankenburg-1_291980_T-1999,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_291980_T-1999.xml,10203,R_IN3_hand_draft,smt,2,dpll,False,2,6,4,1.8,0,0.0,4.029273986816406e-05,0.0,0.0,0.0,0.0,0.0,0.3449544906616211,20.462887287139893,repaired trajectory remains non-compliant: updated_tv=1.8
DEU_AachenFrankenburg-1_294020_T-4039,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_294020_T-4039.xml,10394,R_IN3_hand_draft,vp,2,domain_dpll,True,1,7,0,inf,13,1.4543533325195312e-05,6.222724914550781e-05,0.003576040267944336,0.00042819976806640625,0.0004432201385498047,0.0019371509552001953,0.00026154518127441406,0.006722927093505859,1.3993327617645264,
DEU_AachenFrankenburg-1_294020_T-4039,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_294020_T-4039.xml,10394,R_IN3_hand_draft,smt,2,dpll,True,2,7,4,inf,0,0.0,3.528594970703125e-05,0.0,0.0,0.0,0.0,0.0,0.3137989044189453,20.629634380340576,
DEU_AachenFrankenburg-1_183000_T-3019,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183000_T-3019.xml,10233,R_IN3_hand_draft,vp,2,domain_dpll,True,1,11,0,inf,13,1.6927719116210938e-05,6.103515625e-05,0.003115415573120117,0.0003681182861328125,0.00040841102600097656,0.0033042430877685547,0.00028061866760253906,0.007554769515991211,1.632706880569458,
DEU_AachenFrankenburg-1_183000_T-3019,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183000_T-3019.xml,10233,R_IN3_hand_draft,smt,2,dpll,True,1,11,8,inf,0,0.0,2.1219253540039062e-05,0.0,0.0,0.0,0.0,0.0,0.8261146545410156,21.277753591537476,
DEU_AachenFrankenburg-1_183020_T-3039,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183020_T-3039.xml,10235,R_IN3_hand_draft,vp,2,domain_dpll,True,1,6,0,inf,13,1.52587890625e-05,6.67572021484375e-05,0.003920316696166992,0.00040221214294433594,0.00047516822814941406,0.002142667770385742,0.0007584095001220703,0.007780790328979492,1.5911564826965332,
DEU_AachenFrankenburg-1_183020_T-3039,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183020_T-3039.xml,10235,R_IN3_hand_draft,smt,2,dpll,True,1,6,2,inf,0,0.0,2.0742416381835938e-05,0.0,0.0,0.0,0.0,0.0,0.5981569290161133,20.796234369277954,
DEU_AachenFrankenburg-1_183920_T-3939,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183920_T-3939.xml,10289,R_IN3_hand_draft,vp,2,domain_dpll,True,1,9,0,inf,14,1.4543533325195312e-05,7.748603820800781e-05,0.004073381423950195,0.00041365623474121094,0.0005009174346923828,0.0018796920776367188,0.0002827644348144531,0.007242441177368164,1.4008543491363525,
DEU_AachenFrankenburg-1_183920_T-3939,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183920_T-3939.xml,10289,R_IN3_hand_draft,smt,2,dpll,True,1,9,3,inf,0,0.0,3.695487976074219e-05,0.0,0.0,0.0,0.0,0.0,2.5440738201141357,23.037094116210938,
DEU_AachenFrankenburg-1_183940_T-3959,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183940_T-3959.xml,10291,R_IN3_hand_draft,vp,2,domain_dpll,True,1,3,0,inf,13,1.9788742065429688e-05,7.43865966796875e-05,0.003522634506225586,0.00044083595275878906,0.0004036426544189453,0.0020384788513183594,0.0002474784851074219,0.006747245788574219,1.4117224216461182,
DEU_AachenFrankenburg-1_183940_T-3959,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183940_T-3959.xml,10291,R_IN3_hand_draft,smt,2,dpll,False,29,3,-inf,,0,0.0,0.0008897781372070312,0.0,0.0,0.0,0.0,0.0,0.6371831893920898,28.577526569366455,repair returned None
DEU_AachenFrankenburg-1_184840_T-4859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_184840_T-4859.xml,10366,R_IN3_hand_draft,vp,2,domain_dpll,False,4,4,0,,13,1.4781951904296875e-05,0.0002429485321044922,0.006551265716552734,0.002128124237060547,0.0010366439819335938,0.003772258758544922,0.001016855239868164,0.01476287841796875,1.502593994140625,repair returned None
DEU_AachenFrankenburg-1_184840_T-4859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_184840_T-4859.xml,10366,R_IN3_hand_draft,smt,2,dpll,False,28,4,0,,0,0.0,0.0009336471557617188,0.0,0.0,0.0,0.0,0.0,0.5215549468994141,3.3505196571350098,repair returned None
DEU_AachenFrankenburg-1_193620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_193620_T-3639.xml,10258,R_IN3_hand_draft,vp,2,domain_dpll,True,1,3,0,inf,13,1.811981201171875e-05,7.390975952148438e-05,0.003481626510620117,0.0004172325134277344,0.00042247772216796875,0.002154827117919922,0.00034880638122558594,0.006916999816894531,1.4989817142486572,
DEU_AachenFrankenburg-1_193620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_193620_T-3639.xml,10258,R_IN3_hand_draft,smt,2,dpll,True,1,3,1,inf,0,0.0,2.0265579223632812e-05,0.0,0.0,0.0,0.0,0.0,2.0967230796813965,21.876832008361816,
DEU_AachenFrankenburg-1_194200_T-4219,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_194200_T-4219.xml,10301,R_IN3_hand_draft,vp,2,domain_dpll,True,1,3,0,inf,13,1.430511474609375e-05,7.557868957519531e-05,0.0040264129638671875,0.000457763671875,0.00048542022705078125,0.004427909851074219,0.0006051063537597656,0.010092496871948242,1.4592974185943604,
DEU_AachenFrankenburg-1_194200_T-4219,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_194200_T-4219.xml,10301,R_IN3_hand_draft,smt,2,dpll,True,1,3,0,inf,0,0.0,3.123283386230469e-05,0.0,0.0,0.0,0.0,0.0,4.024660587310791,23.964751482009888,
DEU_AachenFrankenburg-1_194240_T-4259,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_194240_T-4259.xml,10303,R_IN3_hand_draft,vp,2,domain_dpll,True,1,5,0,inf,13,1.9788742065429688e-05,7.486343383789062e-05,0.004175424575805664,0.0004715919494628906,0.0004937648773193359,0.002279996871948242,0.00029540061950683594,0.007810831069946289,1.3547344207763672,
DEU_AachenFrankenburg-1_194240_T-4259,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_194240_T-4259.xml,10303,R_IN3_hand_draft,smt,2,dpll,False,1,5,1,1.4000000000000001,0,0.0,3.457069396972656e-05,0.0,0.0,0.0,0.0,0.0,2.7211062908172607,22.85081648826599,repaired trajectory remains non-compliant: updated_tv=1.4000000000000001
DEU_AachenFrankenburg-1_19980_T-999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_19980_T-999.xml,10083,R_IN3_hand_draft,vp,2,domain_dpll,False,2,2,0,,14,1.71661376953125e-05,0.0001285076141357422,0.00762939453125,0.0024268627166748047,0.0009481906890869141,0.004072904586791992,0.0006189346313476562,0.015841960906982422,1.4663691520690918,repair returned None
DEU_AachenFrankenburg-1_19980_T-999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_19980_T-999.xml,10083,R_IN3_hand_draft,smt,2,dpll,False,28,2,0,,0,0.0,0.0010073184967041016,0.0,0.0,0.0,0.0,0.0,1.489497423171997,4.504330635070801,repair returned None
DEU_AachenFrankenburg-1_19980_T-999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_19980_T-999.xml,10085,R_IN3_hand_draft,vp,2,domain_dpll,True,1,11,0,inf,13,2.0742416381835938e-05,7.152557373046875e-05,0.004024982452392578,0.00042891502380371094,0.000499725341796875,0.0021495819091796875,0.0002834796905517578,0.007478952407836914,1.472104787826538,
DEU_AachenFrankenburg-1_19980_T-999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_19980_T-999.xml,10085,R_IN3_hand_draft,smt,2,dpll,True,1,11,7,inf,0,0.0,2.1696090698242188e-05,0.0,0.0,0.0,0.0,0.0,0.2677438259124756,20.73016667366028,
DEU_AachenFrankenburg-1_20100_T-119,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_20100_T-119.xml,10032,R_IN3_hand_draft,vp,2,domain_dpll,True,1,5,0,inf,13,1.7642974853515625e-05,7.557868957519531e-05,0.0037374496459960938,0.00045013427734375,0.0004646778106689453,0.0025787353515625,0.0003497600555419922,0.007673978805541992,1.5912740230560303,
DEU_AachenFrankenburg-1_20100_T-119,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_20100_T-119.xml,10032,R_IN3_hand_draft,smt,1,dpll,True,1,5,1,inf,0,0.0,1.811981201171875e-05,0.0,0.0,0.0,0.0,0.0,4.544442176818848,33.76779556274414,
DEU_AachenFrankenburg-1_202240_T-2259,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202240_T-2259.xml,10200,R_IN3_hand_draft,vp,2,domain_dpll,True,1,10,0,inf,13,1.52587890625e-05,8.106231689453125e-05,0.0026106834411621094,0.0003743171691894531,0.00031065940856933594,0.0027604103088378906,0.00027680397033691406,0.006429195404052734,1.4022066593170166,
DEU_AachenFrankenburg-1_202240_T-2259,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202240_T-2259.xml,10200,R_IN3_hand_draft,smt,2,dpll,False,32,10,8,,0,0.0,0.0010268688201904297,0.0,0.0,0.0,0.0,0.0,0.5393736362457275,28.815976858139038,repair returned None
DEU_AachenFrankenburg-1_202720_T-2739,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202720_T-2739.xml,10227,R_IN3_hand_draft,vp,2,domain_dpll,True,1,7,0,inf,13,1.6450881958007812e-05,6.651878356933594e-05,0.0032050609588623047,0.00040793418884277344,0.0005385875701904297,0.0024738311767578125,0.00037550926208496094,0.007083892822265625,1.5063340663909912,
DEU_AachenFrankenburg-1_202720_T-2739,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202720_T-2739.xml,10227,R_IN3_hand_draft,smt,2,dpll,True,1,7,4,inf,0,0.0,2.0503997802734375e-05,0.0,0.0,0.0,0.0,0.0,3.3575522899627686,31.002250909805298,
DEU_AachenFrankenburg-1_202900_T-2919,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202900_T-2919.xml,10233,R_IN3_hand_draft,vp,2,domain_dpll,False,4,5,0,,13,1.4543533325195312e-05,0.0002777576446533203,0.005845546722412109,0.0021555423736572266,0.0010149478912353516,0.003863096237182617,0.0008835792541503906,0.014055013656616211,1.4402766227722168,repair returned None
DEU_AachenFrankenburg-1_202900_T-2919,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202900_T-2919.xml,10233,R_IN3_hand_draft,smt,2,dpll,False,30,5,-inf,,0,0.0,0.000934600830078125,0.0,0.0,0.0,0.0,0.0,0.33212900161743164,3.0306284427642822,repair returned None
DEU_AachenFrankenburg-1_206360_T-6379,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3_hand_draft,vp,2,domain_dpll,True,1,2,0,inf,13,1.3113021850585938e-05,6.4849853515625e-05,0.0032911300659179688,0.0004477500915527344,0.0004162788391113281,0.003539562225341797,0.0002582073211669922,0.008030891418457031,1.494128942489624,
DEU_AachenFrankenburg-1_206360_T-6379,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3_hand_draft,smt,2,dpll,False,40,2,-inf,,0,0.0,0.0015256404876708984,0.0,0.0,0.0,0.0,0.0,1.0595123767852783,21.06155800819397,repair returned None
DEU_AachenFrankenburg-1_211260_T-1279,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_211260_T-1279.xml,10135,R_IN3_hand_draft,vp,2,domain_dpll,True,1,6,0,inf,13,1.33514404296875e-05,6.127357482910156e-05,0.002949953079223633,0.0003838539123535156,0.0003693103790283203,0.0019989013671875,0.0002720355987548828,0.006048679351806641,1.4256396293640137,
DEU_AachenFrankenburg-1_211260_T-1279,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_211260_T-1279.xml,10135,R_IN3_hand_draft,smt,2,dpll,True,1,6,3,inf,0,0.0,2.0503997802734375e-05,0.0,0.0,0.0,0.0,0.0,0.31068849563598633,20.327622652053833,
DEU_AachenFrankenburg-1_211520_T-1539,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_211520_T-1539.xml,10159,R_IN3_hand_draft,vp,2,domain_dpll,True,1,8,0,inf,13,1.4543533325195312e-05,6.914138793945312e-05,0.002971649169921875,0.0003693103790283203,0.0003609657287597656,0.002252817153930664,0.00035262107849121094,0.006391048431396484,1.603498935699463,
DEU_AachenFrankenburg-1_211520_T-1539,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_211520_T-1539.xml,10159,R_IN3_hand_draft,smt,2,dpll,False,2,8,6,2.2,0,0.0,8.106231689453125e-05,0.0,0.0,0.0,0.0,0.0,2.0750560760498047,29.745941162109375,repaired trajectory remains non-compliant: updated_tv=2.2
DEU_AachenFrankenburg-1_2120_T-39,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN3_hand_draft,vp,2,domain_dpll,True,1,3,0,inf,14,1.5974044799804688e-05,7.009506225585938e-05,0.0026907920837402344,0.00043201446533203125,0.0003314018249511719,0.0021483898162841797,0.0002548694610595703,0.0059435367584228516,1.461066484451294,
DEU_AachenFrankenburg-1_2120_T-39,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN3_hand_draft,smt,2,dpll,False,1,3,1,1.6,0,0.0,4.601478576660156e-05,0.0,0.0,0.0,0.0,0.0,2.1218082904815674,4.778302431106567,repaired trajectory remains non-compliant: updated_tv=1.6
DEU_AachenFrankenburg-1_212700_T-2719,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_212700_T-2719.xml,10260,R_IN3_hand_draft,vp,2,domain_dpll,True,1,14,0,inf,13,1.430511474609375e-05,7.200241088867188e-05,0.0027265548706054688,0.00032138824462890625,0.0003540515899658203,0.0025644302368164062,0.000263214111328125,0.006315946578979492,1.5072903633117676,
DEU_AachenFrankenburg-1_212700_T-2719,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_212700_T-2719.xml,10260,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340700149536133,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenFrankenburg-1_213160_T-3179,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_213160_T-3179.xml,10295,R_IN3_hand_draft,vp,2,domain_dpll,True,1,6,0,inf,13,1.4543533325195312e-05,6.461143493652344e-05,0.00293731689453125,0.0003409385681152344,0.00044274330139160156,0.0021331310272216797,0.0003600120544433594,0.006293296813964844,1.416579246520996,
DEU_AachenFrankenburg-1_213160_T-3179,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_213160_T-3179.xml,10295,R_IN3_hand_draft,smt,2,dpll,False,1,6,4,2.0,0,0.0,2.0742416381835938e-05,0.0,0.0,0.0,0.0,0.0,0.41255855560302734,20.752504587173462,repaired trajectory remains non-compliant: updated_tv=2.0
DEU_AachenFrankenburg-1_213400_T-3419,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_213400_T-3419.xml,10319,R_IN3_hand_draft,vp,2,domain_dpll,True,1,4,0,inf,13,1.5020370483398438e-05,6.4849853515625e-05,0.0035064220428466797,0.000396728515625,0.00043010711669921875,0.0033655166625976562,0.0006318092346191406,0.008410453796386719,1.508514404296875,
DEU_AachenFrankenburg-1_213400_T-3419,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_213400_T-3419.xml,10319,R_IN3_hand_draft,smt,2,dpll,True,1,4,0,inf,0,0.0,1.9788742065429688e-05,0.0,0.0,0.0,0.0,0.0,0.514998197555542,20.679110765457153,
DEU_AachenFrankenburg-1_215560_T-5579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_215560_T-5579.xml,10491,R_IN3_hand_draft,vp,2,domain_dpll,True,1,10,4,inf,15,1.5020370483398438e-05,6.461143493652344e-05,0.002543926239013672,0.00030684471130371094,0.00032138824462890625,0.0018703937530517578,0.0002257823944091797,0.0053479671478271484,1.6835076808929443,
DEU_AachenFrankenburg-1_215560_T-5579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_215560_T-5579.xml,10491,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2692058086395264,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenFrankenburg-1_216200_T-6219,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_216200_T-6219.xml,10547,R_IN3_hand_draft,vp,2,domain_dpll,True,1,3,0,inf,13,1.4543533325195312e-05,6.389617919921875e-05,0.0032024383544921875,0.00041031837463378906,0.0003647804260253906,0.0020246505737304688,0.0002574920654296875,0.0063381195068359375,1.5012931823730469,
DEU_AachenFrankenburg-1_216200_T-6219,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_216200_T-6219.xml,10547,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0071532726287842,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenFrankenburg-1_221380_T-1399,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_221380_T-1399.xml,10156,R_IN3_hand_draft,vp,2,domain_dpll,True,1,2,0,inf,13,1.5020370483398438e-05,6.723403930664062e-05,0.003504514694213867,0.00041365623474121094,0.0003898143768310547,0.0019817352294921875,0.0002593994140625,0.006631374359130859,1.8881802558898926,
DEU_AachenFrankenburg-1_221380_T-1399,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_221380_T-1399.xml,10156,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7994751930236816,TypeError: unsupported operand type(s) for -: 'NoneType' and 'float'
DEU_AachenFrankenburg-1_22140_T-159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_22140_T-159.xml,10039,R_IN3_hand_draft,vp,2,domain_dpll,False,4,6,0,,13,1.7404556274414062e-05,0.00023484230041503906,0.010439157485961914,0.003623485565185547,0.0013470649719238281,0.0038411617279052734,0.0007071495056152344,0.02021026611328125,1.6188390254974365,repair returned None
DEU_AachenFrankenburg-1_22140_T-159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_22140_T-159.xml,10039,R_IN3_hand_draft,smt,2,dpll,False,21,6,3,,0,0.0,0.0008759498596191406,0.0,0.0,0.0,0.0,0.0,0.9596133232116699,3.450024127960205,repair returned None
DEU_AachenFrankenburg-1_223120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_223120_T-3139.xml,10286,R_IN3_hand_draft,vp,2,domain_dpll,False,1,14,0,,13,1.8358230590820312e-05,8.0108642578125e-05,0.001348257064819336,0.00035071372985839844,0.00027441978454589844,0.0,0.0,0.002071857452392578,1.3066422939300537,repair returned None
DEU_AachenFrankenburg-1_223120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_223120_T-3139.xml,10286,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321258068084717,"AssertionError: Initial longitudinal velocity -0.022043110754156915 exceeds valid velocity interval [0, 50.8]."
DEU_AachenFrankenburg-1_223120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_223120_T-3139.xml,10294,R_IN3_hand_draft,vp,2,domain_dpll,False,1,14,0,,13,1.6450881958007812e-05,7.152557373046875e-05,0.0,0.0,0.0,0.0,0.0,8.797645568847656e-05,1.3410797119140625,repair returned None
DEU_AachenFrankenburg-1_223120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_223120_T-3139.xml,10294,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.745198965072632,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenFrankenburg-1_224460_T-4479,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_224460_T-4479.xml,10410,R_IN3_hand_draft,vp,2,domain_dpll,True,1,2,0,inf,13,1.6689300537109375e-05,7.128715515136719e-05,0.003131389617919922,0.00043892860412597656,0.0003876686096191406,0.002759695053100586,0.0006442070007324219,0.0074498653411865234,1.3397209644317627,
DEU_AachenFrankenburg-1_224460_T-4479,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_224460_T-4479.xml,10410,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1416566371917725,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenFrankenburg-1_225080_T-5099,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_225080_T-5099.xml,10464,R_IN3_hand_draft,vp,2,domain_dpll,True,1,12,0,inf,13,2.5510787963867188e-05,9.202957153320312e-05,0.003184080123901367,0.0004258155822753906,0.00039124488830566406,0.002345561981201172,0.00027942657470703125,0.006743669509887695,1.5745446681976318,
DEU_AachenFrankenburg-1_225080_T-5099,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_225080_T-5099.xml,10464,R_IN3_hand_draft,smt,1,dpll,True,1,12,10,inf,0,0.0,1.9073486328125e-05,0.0,0.0,0.0,0.0,0.0,0.5051419734954834,3.7808964252471924,
DEU_AachenFrankenburg-1_225660_T-5679,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_225660_T-5679.xml,10512,R_IN3_hand_draft,vp,2,domain_dpll,True,1,6,0,inf,13,1.5974044799804688e-05,6.628036499023438e-05,0.002365589141845703,0.0003597736358642578,0.0002982616424560547,0.0020148754119873047,0.0002989768981933594,0.005419731140136719,1.560809850692749,
DEU_AachenFrankenburg-1_225660_T-5679,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_225660_T-5679.xml,10512,R_IN3_hand_draft,smt,2,dpll,False,1,6,5,1.6,0,0.0,2.0503997802734375e-05,0.0,0.0,0.0,0.0,0.0,0.8913707733154297,21.863136768341064,repaired trajectory remains non-compliant: updated_tv=1.6
DEU_AachenFrankenburg-1_233380_T-3399,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233380_T-3399.xml,10319,R_IN3_hand_draft,vp,2,domain_dpll,False,4,1,0,,13,1.4543533325195312e-05,0.00024628639221191406,0.013818979263305664,0.004547595977783203,0.0017199516296386719,0.0038094520568847656,0.0006258487701416016,0.024782657623291016,1.569389820098877,repair returned None
DEU_AachenFrankenburg-1_233380_T-3399,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233380_T-3399.xml,10319,R_IN3_hand_draft,smt,2,dpll,False,21,1,0,,0,0.0,0.0006089210510253906,0.0,0.0,0.0,0.0,0.0,0.6958355903625488,3.5280182361602783,repair returned None
DEU_AachenFrankenburg-1_233960_T-3979,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233960_T-3979.xml,10382,R_IN3_hand_draft,vp,2,domain_dpll,True,1,6,0,inf,13,1.52587890625e-05,6.079673767089844e-05,0.0029413700103759766,0.00038886070251464844,0.0003657341003417969,0.001998424530029297,0.0002779960632324219,0.006048440933227539,1.317504644393921,
DEU_AachenFrankenburg-1_233960_T-3979,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233960_T-3979.xml,10382,R_IN3_hand_draft,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.500664472579956,GEOSException: TopologyException: side location conflict at 133.96669239618996 2.5409490820096678. This can occur if the input geometry is invalid.
DEU_AachenFrankenburg-1_234880_T-4899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_234880_T-4899.xml,10460,R_IN3_hand_draft,vp,2,domain_dpll,True,1,14,0,inf,13,1.5497207641601562e-05,6.985664367675781e-05,0.003186941146850586,0.0004305839538574219,0.00044989585876464844,0.0022292137145996094,0.000278472900390625,0.00666046142578125,1.4936318397521973,
DEU_AachenFrankenburg-1_234880_T-4899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_234880_T-4899.xml,10460,R_IN3_hand_draft,smt,2,dpll,True,1,14,12,inf,0,0.0,2.8848648071289062e-05,0.0,0.0,0.0,0.0,0.0,0.2036287784576416,28.24312424659729,
DEU_AachenFrankenburg-1_243980_T-3999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_243980_T-3999.xml,10377,R_IN3_hand_draft,vp,2,domain_dpll,False,2,1,0,,14,1.52587890625e-05,0.00014352798461914062,0.006737709045410156,0.002156496047973633,0.0008029937744140625,0.0026733875274658203,0.000286102294921875,0.012815475463867188,1.3566524982452393,repair returned None
